Order ID,Order Status,Order Date,Order Time,Order Total (inc tax),Customer ID,Product Details,Transaction ID
34848,Shipped,09/01/2017,19:11:29,55.92,104762,Product ID: 11307|Product ID: 11608|Product ID: 11789|Product ID: 12190|Product ID: 13035|Product ID: 13038|Product ID: 13614|Product ID: 13826,60662105380
34849,Disputed,09/02/2017,7:50:08,124.98,104820,Product ID: 14684,60662565276
34850,Shipped,09/02/2017,7:57:56,15.12,104821,Product ID: 11243,60662571116
34852,Refunded,09/02/2017,8:03:03,34.54,104822,Product ID: 11243,9UP48146XS7851604
34853,Shipped,09/02/2017,11:48:53,49.4,98133,Product ID: 11980,60662814033
34854,Disputed,09/02/2017,12:04:27,59.98,104795,Product ID: 11483,60662831919
34856,Shipped,09/02/2017,12:46:57,22.52,104823,Product ID: 11986|Product ID: 11986|Product ID: 11986|Product ID: 11986,60662884269
34858,Shipped,09/02/2017,12:59:03,45.14,104824,Product ID: 11575,40C87639KR230753J
34860,Partially Shipped,09/02/2017,14:27:47,209.14,98976,Product ID: 11195|Product ID: 11395|Product ID: 11431|Product ID: 12637|Product ID: 12639|Product ID: 12852|Product ID: 14487|Product ID: 14532,8RN17212HF8111323
34862,Shipped,09/02/2017,16:46:55,45.92,104826,Product ID: 9643,60663171515
34863,Shipped,09/02/2017,16:48:34,159.98,83303,Product ID: 14054,60663184083
34865,Shipped,09/02/2017,19:11:54,56.5,102356,Product ID: 13448,6F126593W2199350J
34867,Shipped,09/02/2017,20:42:46,7.73,103803,Product ID: 12967,8A9020358R0819800
34868,Refunded,09/02/2017,22:35:46,29.14,104829,Product ID: 13562,60663452649
34870,Shipped,09/02/2017,22:37:05,29.42,104828,Product ID: 14749,0AT01230MB7771058
34872,Shipped,09/03/2017,9:58:14,50.83,103461,Product ID: 10478|Product ID: 10478,4LR00054KN181561N
34873,Shipped,09/03/2017,14:57:39,107.35,104833,Product ID: 10380,26X3799239878631V
34875,Shipped,09/03/2017,15:31:31,6.99,104834,Product ID: 11166,60664148616
34877,Shipped,09/03/2017,15:44:54,6.99,104835,Product ID: 11706,2J321458SA6621928
34879,Shipped,09/03/2017,18:31:23,68.99,104836,Product ID: 10188,27X65677T36985340
34881,Shipped,09/03/2017,18:59:17,35.83,104837,Product ID: 14507,6U630464TJ182452A
34882,Shipped,09/03/2017,19:51:18,129.98,104839,Product ID: 13092,60664399807
34884,Shipped,09/03/2017,20:13:35,214.96,104838,Product ID: 10150,7R9241438V938510J
34885,Shipped,09/03/2017,21:17:04,27.09,104840,Product ID: 9692|Product ID: 11982|Product ID: 11985|Product ID: 11985,60664442420
34886,Partially Shipped,09/03/2017,21:39:33,204.95,99920,Product ID: 10043,60664460498
34888,Shipped,09/03/2017,22:09:44,104.98,104841,Product ID: 10618,0MT04586RB4132048
34890,Shipped,09/03/2017,23:03:26,43.14,104842,Product ID: 11110,3RG40151U2231525G
34892,Shipped,09/04/2017,7:44:54,59.34,104843,Product ID: 14749,60664782444
34893,Shipped,09/04/2017,7:53:41,27.76,104843,Product ID: 14748,60664786928
34894,Shipped,09/04/2017,8:25:43,59.94,104844,Product ID: 12538,60664813504
34899,Shipped,09/04/2017,14:31:54,40.64,104845,Product ID: 13231,60665219613
34900,Disputed,09/04/2017,15:14:22,259.96,104846,Product ID: 14602,60665266294
34901,Partially Shipped,09/04/2017,16:34:41,33.15,104848,Product ID: 12166,56S85762U6091193G
34902,Shipped,09/04/2017,17:47:30,8.87,104849,Product ID: 13136,60665446070
34904,Shipped,09/04/2017,17:59:59,63.94,91932,Product ID: 10204,60665445131
34906,Shipped,09/04/2017,18:18:52,11.73,104850,Product ID: 11609,8K805395TC711050Y
34907,Shipped,09/04/2017,18:30:15,21.48,104851,Product ID: 13106,60665482305
34909,Shipped,09/04/2017,19:36:40,48.24,104852,Product ID: 14568,7HM07017CU470405M
34912,Shipped,09/04/2017,21:59:15,40.8,104853,Product ID: 13561,3N423473DA715081R
34915,Refunded,09/04/2017,23:19:18,64.98,103977,Product ID: 11670,7CB1828995383523D
34917,Shipped,09/05/2017,0:27:48,46.87,104854,Product ID: 13283,36763887C44289511
34920,Shipped,09/05/2017,8:03:55,28.87,104855,Product ID: 14825,71Y95355BN6116240
34922,Shipped,09/05/2017,8:25:11,432.48,104856,Product ID: 10950,5CE70683H1905240N
34923,Shipped,09/05/2017,11:18:17,22.95,104857,Product ID: 13069,0YR30694RS944150W
34925,Disputed,09/05/2017,14:02:12,32.61,104858,Product ID: 13673,60666685781
34926,Shipped,09/05/2017,14:58:49,103.96,95946,Product ID: 10356,60666801738
34928,Shipped,09/05/2017,15:32:44,30.29,104859,Product ID: 14586,4UK49622R3930961X
34931,Partially Shipped,09/05/2017,21:54:55,78.97,104860,Product ID: 11575,60667383070
34932,Shipped,09/05/2017,22:31:40,26.93,104861,Product ID: 14749,60667421918
34934,Shipped,09/06/2017,10:17:21,40.89,104862,Product ID: 13107|Product ID: 13117,1ER68553W7445912T
34936,Refunded,09/06/2017,13:08:05,79.21,104446,Product ID: 11549|Product ID: 14637,60668072815
34940,Shipped,09/06/2017,17:40:46,14.87,103004,Product ID: 13291,60668515378
34941,Refunded,09/06/2017,21:43:51,57.52,104863,Product ID: 14749,40294246659
34942,Shipped,09/07/2017,6:11:11,9.99,104864,Product ID: 11275,40294861719
34944,Shipped,09/07/2017,12:01:04,19.94,104865,Product ID: 14748,3XT43501XA393162L
34945,Shipped,09/07/2017,12:18:49,39.29,104300,Product ID: 10225,60669244519
34948,Refunded,09/07/2017,13:11:37,35.99,104866,Product ID: 14834,8313573044557273B
34949,Shipped,09/07/2017,13:14:33,28.87,104867,Product ID: 14825,62G57505LS8132437
34950,Shipped,09/07/2017,14:49:37,48.13,104162,Product ID: 14654|Product ID: 14654,60669507946
34951,Shipped,09/07/2017,15:09:52,41.72,96033,Product ID: 10034,60669542916
34955,Shipped,09/07/2017,19:20:18,62.99,104868,Product ID: 10621,60669893701
34959,Shipped,09/07/2017,22:21:54,6.99,104870,Product ID: 11711,2B898560RT9398813
34960,Shipped,09/07/2017,22:22:31,30.79,104869,Product ID: 13063,60670042756
34961,Shipped,09/07/2017,22:38:13,28.55,103634,Product ID: 11481,60670051525
34962,Shipped,09/07/2017,23:26:20,20.6,104871,Product ID: 14749,40296604736
34963,Shipped,09/08/2017,0:18:02,41.72,104872,Product ID: 11907,40296657130
34966,Shipped,09/08/2017,7:10:13,115.99,104873,Product ID: 10541,7AW47455GX131751N
34968,Shipped,09/08/2017,7:55:41,28.87,101376,Product ID: 14825,5D423839VM0895049
34969,Shipped,09/08/2017,8:10:31,22.94,104875,Product ID: 12048,60670300117
34970,Shipped,09/08/2017,9:20:07,26.82,104876,Product ID: 14749|Product ID: 14749,60670403585
34971,Shipped,09/08/2017,10:10:10,13.44,104877,Product ID: 9870,60670490413
34972,Shipped,09/08/2017,10:49:09,178.93,104878,Product ID: 9945|Product ID: 11498,4DK73031L1467362D
34974,Shipped,09/08/2017,13:38:32,63.98,104627,Product ID: 10725,60670875583
34975,Shipped,09/08/2017,13:51:26,8.99,104879,Product ID: 12625,71Y95421RY102801D
34976,Refunded,09/08/2017,15:22:47,242.99,98159,Product ID: 10251,60671065901
34977,Shipped,09/08/2017,15:53:01,15.71,104881,Product ID: 11986,60671130138
34978,Shipped,09/08/2017,15:59:41,36.8,104880,Product ID: 13836,60671129517
34979,Shipped,09/08/2017,16:22:15,58.9,104882,Product ID: 14600,4LD357034L923261H
34980,Shipped,09/08/2017,16:39:27,26.46,103409,Product ID: 12437,60671192657
34981,Shipped,09/08/2017,16:53:08,149.94,102384,Product ID: 14638,60671214241
34982,Refunded,09/08/2017,18:02:35,104.97,104883,Product ID: 13405,60671309366
34983,Refunded,09/08/2017,22:33:16,40.31,104884,Product ID: 14737,40298768372
34984,Shipped,09/08/2017,22:56:42,28.87,104885,Product ID: 14825,6EW4084526163501E
34985,Shipped,09/09/2017,1:14:35,5.99,104886,Product ID: 12691,40298909725
34986,Shipped,09/09/2017,8:14:37,7.49,104887,Product ID: 11989,60671650416
34987,Refunded,09/09/2017,10:52:53,29.12,104888,Product ID: 13071,60671789708
34989,Shipped,09/09/2017,14:40:28,28.1,104890,Product ID: 14490,60672027282
34990,Shipped,09/09/2017,15:17:25,12.13,104891,Product ID: 13053,60672061057
34991,Shipped,09/09/2017,16:20:13,28.72,104892,Product ID: 14585,60672119328
34992,Shipped,09/09/2017,17:27:27,26.85,104893,Product ID: 10954,60672179599
34994,Shipped,09/09/2017,17:58:17,26.93,104894,Product ID: 12813|Product ID: 12843,7AG54407MD388980H
34996,Disputed,09/09/2017,18:20:14,182.99,104895,Product ID: 10777,7X990020GH1743700
34998,Shipped,09/09/2017,18:42:22,31.72,104896,Product ID: 14825,372000272F517312N
35000,Shipped,09/09/2017,20:45:52,35.99,104866,Product ID: 14834,5B838558EY227574A
35001,Shipped,09/09/2017,20:53:19,56.58,104897,Product ID: 14825,60672364451
35003,Shipped,09/09/2017,21:34:22,50.79,104899,Product ID: 13387,60672412947
35004,Shipped,09/09/2017,21:48:11,267.99,104898,Product ID: 10668|Product ID: 10668,60672427181
35006,Shipped,09/09/2017,22:41:41,5.99,104900,Product ID: 11137,13499119KH200034J
35008,Shipped,09/10/2017,6:34:22,28.87,104901,Product ID: 14825,2SA0332386382311N
35010,Shipped,09/10/2017,7:50:47,37.64,104903,Product ID: 12045|Product ID: 12484|Product ID: 12594|Product ID: 12936|Product ID: 12945|Product ID: 12966|Product ID: 13014|Product ID: 13332|Product ID: 13924,60672949730
35012,Refunded,09/10/2017,8:25:33,47.97,96495,Product ID: 13264|Product ID: 13264,60672982076
35013,Shipped,09/10/2017,13:35:28,34.46,102821,Product ID: 13106,60673227337
35014,Shipped,09/10/2017,13:40:30,124.98,104904,Product ID: 10224,60673232449
35015,Shipped,09/10/2017,13:45:19,40.8,104902,Product ID: 11375|Product ID: 11986|Product ID: 14825,5M9823010T723364U
35017,Partially Shipped,09/10/2017,13:56:58,117.58,104905,Product ID: 11980|Product ID: 11980|Product ID: 14599,6M184932B8739112C
35018,Shipped,09/10/2017,14:08:12,28.87,104906,Product ID: 14825,60673257393
35021,Shipped,09/10/2017,14:46:06,124.97,97030,Product ID: 12005,60673293905
35022,Shipped,09/10/2017,15:56:54,22.34,104907,Product ID: 14566|Product ID: 14569,60673358975
35023,Shipped,09/10/2017,18:36:05,60.97,104908,Product ID: 11648,60673520303
35025,Shipped,09/10/2017,19:17:59,22.15,99482,Product ID: 9422,56U57305MH3169614
35026,Shipped,09/10/2017,19:34:15,36.11,104909,Product ID: 13338|Product ID: 13340|Product ID: 13343,60673575967
35027,Shipped,09/10/2017,20:51:05,6.99,104910,Product ID: 13346,60673641188
35028,Shipped,09/10/2017,21:56:21,226.99,104911,Product ID: 10541,60673688562
35030,Shipped,09/11/2017,6:51:40,54.81,104614,Product ID: 13380,60673975488
35032,Shipped,09/11/2017,13:21:11,28.87,104913,Product ID: 14825,79C34167N26778128
35033,Shipped,09/11/2017,13:49:22,15.43,104914,Product ID: 11980|Product ID: 11980|Product ID: 11980,60674627032
35034,Shipped,09/11/2017,15:05:12,45.94,104915,Product ID: 10760,60674760135
35037,Shipped,09/11/2017,15:14:45,36.49,104916,Product ID: 14825,60674775806
35039,Shipped,09/11/2017,16:25:42,33.54,104917,Product ID: 14825,5BP82568EB962593V
35041,Shipped,09/11/2017,17:25:57,509.15,104918,Product ID: 14684,60674991500
35042,Refunded,09/11/2017,17:45:22,56.13,104919,Product ID: 10372,60675010844
35043,Shipped,09/11/2017,20:25:16,28.87,104921,Product ID: 14825,60675181937
35044,Shipped,09/11/2017,20:57:04,37.9,104922,Product ID: 9970,5P317672M2743162G
35045,Shipped,09/11/2017,20:59:10,28.87,104923,Product ID: 14825,60675214712
35047,Shipped,09/11/2017,21:22:34,9.49,104924,Product ID: 11810,1UY31733NY4162142
35048,Partially Shipped,09/11/2017,22:06:33,64.97,104925,Product ID: 11916,60675263207
35050,Shipped,09/11/2017,23:26:54,29.35,104926,Product ID: 10366,60675318273
35052,Shipped,09/12/2017,8:44:53,112.97,104489,Product ID: 10242|Product ID: 14705,60676567536
35053,Shipped,09/12/2017,10:48:28,8.99,104927,Product ID: 13307,14A8745333212262D
35055,Shipped,09/12/2017,12:43:20,30.91,104928,Product ID: 14600,60676060795
35056,Partially Shipped,09/12/2017,13:25:57,66.15,104446,Product ID: 14652|Product ID: 14707,60676134316
35058,Refunded,09/12/2017,14:36:37,56.86,104929,Product ID: 11840,24A43124C9864015L
35060,Shipped,09/12/2017,15:41:17,28.87,104930,Product ID: 14825,3P6074096L8988117
35061,Shipped,09/12/2017,15:56:28,48.13,104906,Product ID: 11445|Product ID: 11446,60676380632
35062,Shipped,09/12/2017,16:07:24,52.59,104932,Product ID: 14749|Product ID: 14749|Product ID: 14749,60676401278
35063,Shipped,09/12/2017,16:13:28,29.15,104933,Product ID: 10220,60676406667
35066,Shipped,09/12/2017,17:52:44,28.87,104934,Product ID: 14825,451506043R888923D
35069,Shipped,09/12/2017,18:04:35,31.55,104935,Product ID: 14825,7GJ3458772077063B
35071,Shipped,09/12/2017,19:41:52,46.13,104936,Product ID: 11218|Product ID: 11218,21Y0147457493725X
35072,Shipped,09/12/2017,20:50:30,31.55,104937,Product ID: 14825,60676727975
35073,Shipped,09/12/2017,22:55:13,7.5,104938,Product ID: 14569,60676814467
35076,Shipped,09-13-2017,7:48:17,29.4,104939,Product ID: 14748,83662129TX9990506
35077,Shipped,09-13-2017,7:53:41,46.66,98633,Product ID: 12662|Product ID: 12663|Product ID: 12751|Product ID: 12752,60677078544
35078,Shipped,09-13-2017,8:04:18,28.87,104940,Product ID: 14825,60677097108
35080,Shipped,09-13-2017,9:06:48,12.86,104941,Product ID: 11989,60677167487
35082,Shipped,09-13-2017,9:47:55,26.68,101127,Product ID: 11980|Product ID: 11980,06R574111S632832Y
35084,Shipped,09-13-2017,11:07:21,31.72,104942,Product ID: 14825,8J833647V1788364L
35085,Shipped,09-13-2017,12:47:46,18.18,104944,Product ID: 14578,60677336746
35086,Shipped,09-13-2017,13:19:16,48.38,104945,Product ID: 10616,60677389299
35087,Shipped,09-13-2017,13:23:44,35.56,104946,Product ID: 10621,60677394422
35089,Shipped,09-13-2017,13:50:58,23.78,104947,Product ID: 14748|Product ID: 14748,60677440431
35092,Shipped,09-13-2017,20:02:12,28.87,104948,Product ID: 14825,7JY30594W9397033M
35094,Shipped,09-13-2017,20:24:09,28.87,104901,Product ID: 14825,33L29286R2292022P
35095,Shipped,09-13-2017,21:17:49,28.87,104949,Product ID: 14825,0R2798729D298024A
35096,Shipped,09-13-2017,22:04:33,12.86,104950,Product ID: 11989,60678084254
35097,Shipped,09-13-2017,22:13:52,24.8,101413,Product ID: 12412,3ME54014AD032560G
35099,Shipped,09-13-2017,22:22:55,28.87,104951,Product ID: 14825,5E710895FU0727128
35100,Shipped,09-14-2017,0:07:23,101.95,104952,Product ID: 11546|Product ID: 14825,60678189944
35101,Shipped,09-14-2017,3:31:25,28.87,104953,Product ID: 14825,60678271738
35102,Partially Shipped,09-14-2017,4:21:43,88.95,100225,Product ID: 13396,0B4631876Y554492H
35104,Shipped,09-14-2017,8:00:37,74.98,104838,Product ID: 10150,5BP82506GK536102P
35106,Shipped,09-14-2017,9:01:34,19.84,104954,Product ID: 11987|Product ID: 11987|Product ID: 11987,8L913053JU229553P
35109,Shipped,09-14-2017,12:35:28,48.1,104955,Product ID: 12159,0YG4873305849540T
35112,Shipped,09-14-2017,13:06:58,67.67,104562,Product ID: 9970,1CH07137KV8636625
35113,Awaiting Fulfillment,09-14-2017,15:40:13,39.29,104957,Product ID: 10225,60679252614
35114,Refunded,09-14-2017,16:18:07,11.68,104958,Product ID: 10952,60679309088
35116,Shipped,09-14-2017,18:16:42,28.87,104960,Product ID: 14825,0A4138289B088203Y
35118,Shipped,09-14-2017,19:26:44,28.87,104961,Product ID: 14825,5W323636VX673431S
35119,Shipped,09-14-2017,20:45:45,28.87,104962,Product ID: 14825,60679619007
35120,Shipped,09-14-2017,21:23:03,68.33,104963,Product ID: 11839|Product ID: 11840,60679653219
35123,Shipped,09-14-2017,22:13:57,54.49,104577,Product ID: 11980,60679688845
35124,Shipped,09-14-2017,22:16:02,28.87,104964,Product ID: 14825,5HL421557P3626249
35126,Shipped,09-15-2017,2:09:10,31.72,104965,Product ID: 14825,12321663LB174924N
35127,Shipped,09-15-2017,3:05:43,28.87,104966,Product ID: 14825,60679861474
35129,Shipped,09-15-2017,10:23:07,26.12,103075,Product ID: 11242,60680415459
35131,Shipped,09-15-2017,11:06:54,63.98,99130,Product ID: 10786,3Y291885EV221711M
35132,Shipped,09-15-2017,11:31:51,32.79,104967,Product ID: 11095,60680567567
35134,Shipped,09-15-2017,12:48:30,34.29,104328,Product ID: 10594,60680732337
35136,Shipped,09-15-2017,13:02:51,31.16,104968,Product ID: 10399,8MW5367300144023K
35138,Shipped,09-15-2017,14:05:52,28.87,104969,Product ID: 14825,60680897536
35139,Shipped,09-15-2017,14:11:10,10.98,104970,Product ID: 11986|Product ID: 11986,4BL9465001884510T
35140,Shipped,09-15-2017,14:24:15,58.87,99330,Product ID: 11989,60680937238
35141,Shipped,09-15-2017,14:40:13,26.93,104971,Product ID: 12009,60680970367
35143,Shipped,09-15-2017,18:13:08,84.89,104973,Product ID: 14578,4TG8736977398830V
35147,Shipped,09-15-2017,20:46:12,29.42,104974,Product ID: 14749,6GB98425AD2546041
35150,Shipped,09-16-2017,0:25:09,28.87,104975,Product ID: 14825,60681651511
35152,Shipped,09-16-2017,1:26:46,46.91,104976,Product ID: 10198,8323366630239872L
35153,Shipped,09-16-2017,9:36:49,34.29,87590,Product ID: 10594,60681962389
35154,Shipped,09-16-2017,10:19:48,28.87,104978,Product ID: 14825,11330441TF941000E
35156,Shipped,09-16-2017,10:44:57,22.88,104979,Product ID: 11986|Product ID: 11986|Product ID: 11986|Product ID: 11986,0FS46338RT880883K
35158,Refunded,09-16-2017,11:15:58,184.95,104554,Product ID: 13490,60682077763
35161,Shipped,09-16-2017,12:08:30,25.15,104980,Product ID: 13276,60682136125
35163,Shipped,09-16-2017,12:10:44,15.86,104981,Product ID: 12278,4T855031KE5409702
35165,Refunded,09-16-2017,13:43:31,26.81,104982,Product ID: 11618,8HY77903DW328292L
35166,Shipped,09-16-2017,14:44:14,104.98,104983,Product ID: 10618,60682310079
35167,Refunded,09-16-2017,15:55:57,57.06,104986,Product ID: 13260,60682428082
35168,Shipped,09-16-2017,15:57:51,8.99,104984,Product ID: 13307,60682389645
35169,Shipped,09-16-2017,16:36:49,11.85,104985,Product ID: 12125,60682427878
35170,Shipped,09-16-2017,18:06:52,15.71,104987,Product ID: 11986|Product ID: 11986,60682509277
35172,Shipped,09-16-2017,18:19:48,31.58,104988,Product ID: 10952,0K944048VX2828626
35173,Shipped,09-16-2017,18:36:05,28.72,104972,Product ID: 14585,60682535333
35176,Shipped,09-16-2017,21:38:39,45.42,104989,Product ID: 13056,1BD12836AF215121B
35177,Shipped,09-17-2017,4:18:22,28.87,104991,Product ID: 14825,60682861615
35178,Shipped,09-17-2017,4:45:41,32.29,104992,Product ID: 13446,3WW388982X901381W
35179,Shipped,09-17-2017,9:48:52,25.72,104994,Product ID: 11260,60683003891
35181,Shipped,09-17-2017,10:20:16,63.98,103927,Product ID: 10723,8N2798764C179384K
35182,Shipped,09-17-2017,10:47:56,32.9,104995,Product ID: 10952|Product ID: 10952,60683054333
35183,Awaiting Fulfillment,09-17-2017,11:05:58,28.46,104996,Product ID: 12967,60683071597
35186,Shipped,09-17-2017,13:50:30,124.95,102804,Product ID: 10594,2UF604918N4018043
35189,Refunded,09-17-2017,14:22:30,33.85,104997,Product ID: 11500,60683263205
35190,Shipped,09-17-2017,14:25:49,25.79,104998,Product ID: 12967,60683266447
35192,Shipped,09-17-2017,14:33:24,68.06,104999,Product ID: 10664,0B604860RV489012E
35193,Shipped,09-17-2017,14:35:55,399.96,81906,Product ID: 10224|Product ID: 10224|Product ID: 10224,60683276107
35194,Partially Shipped,09-17-2017,15:37:18,279.41,99324,Product ID: 11481,60683337471
35195,Shipped,09-17-2017,18:25:07,31.86,104775,Product ID: 9619,60683511622
35196,Shipped,09-17-2017,18:35:21,162.99,105000,Product ID: 10348,1ES47045UW391634F
35198,Shipped,09-17-2017,18:42:41,28.87,105001,Product ID: 14825,96H89951GW296360M
35200,Shipped,09-17-2017,19:20:59,7.5,105002,Product ID: 14569,60683575987
35201,Shipped,09-17-2017,19:25:00,28.87,105003,Product ID: 14825,6NV85791X52885504
35202,Partially Shipped,09-17-2017,19:30:33,34.6,105004,Product ID: 11436,19H060388H630372A
35203,Shipped,09-17-2017,19:52:40,23.86,96787,Product ID: 9775,60683609278
35204,Shipped,09-17-2017,20:23:53,11.99,105005,Product ID: 14529,60683643002
35206,Shipped,09-17-2017,20:37:36,28.87,105006,Product ID: 14825,2F023994L7951281W
35207,Shipped,09-17-2017,20:54:41,33.53,105007,Product ID: 11986|Product ID: 11986|Product ID: 11986,60683668291
35209,Shipped,09-17-2017,21:16:46,16.29,105008,Product ID: 14576|Product ID: 14579,3W1729094M381210R
35211,Shipped,09-17-2017,23:41:36,26.87,105010,Product ID: 11255,6ED86016YU907064J
35214,Shipped,09-18-2017,0:38:10,59.03,105011,Product ID: 11478,40313595785
35216,Shipped,09-18-2017,2:49:25,15.71,105012,Product ID: 11986|Product ID: 11986,1R131182S5541222F
35218,Shipped,09-18-2017,11:56:35,48.1,105013,Product ID: 12159,7JB12883K33904814
35219,Shipped,09-18-2017,13:36:52,137.97,104883,Product ID: 13405,60684589687
35221,Shipped,09-18-2017,14:32:14,51.82,105015,Product ID: 11894,60684696050
35222,Shipped,09-18-2017,15:16:26,8.99,105016,Product ID: 12602,60684773988
35224,Shipped,09-18-2017,15:25:29,42.46,105017,Product ID: 14571,2N007046RX826150Y
35225,Shipped,09-18-2017,15:42:09,18.45,105017,Product ID: 14565,05K43016T9293711S
35226,Shipped,09-18-2017,16:08:41,204.98,105018,Product ID: 11475,60684861407
35227,Shipped,09-18-2017,18:12:26,7.99,105019,Product ID: 9844,60685037176
35229,Shipped,09-18-2017,19:02:13,51.75,105020,Product ID: 11987|Product ID: 11987|Product ID: 11987|Product ID: 11987|Product ID: 11987|Product ID: 11987,5FM06872EH199374H
35230,Shipped,09-18-2017,19:10:59,33.53,105007,Product ID: 11986|Product ID: 11986,60685104610
35231,Shipped,09-18-2017,19:35:41,129.03,105021,Product ID: 14684,60685134517
35233,Shipped,09-18-2017,20:27:11,40.14,86683,Product ID: 13837,4XM96650N7338232T
35235,Shipped,09-18-2017,20:49:07,49.78,102792,Product ID: 13106,1M037533753743450
35236,Shipped,09-18-2017,21:26:44,10.98,105022,Product ID: 11986,4W385962PD651105A
35238,Refunded,09-19-2017,9:05:34,104.98,105023,Product ID: 14695,8WW808803L3371100
35239,Disputed,09-19-2017,11:38:58,71.79,105024,Product ID: 10579,60686078654
35240,Shipped,09-19-2017,13:50:14,6.99,105025,Product ID: 11711,60686304230
35241,Refunded,09-19-2017,15:21:36,27.9,105026,Product ID: 11906,60686461798
35243,Shipped,09-19-2017,16:12:45,53.24,105027,Product ID: 14672,5LP89408DR3271057
35244,Shipped,09-19-2017,16:44:27,6.99,105028,Product ID: 11986,0VG30799N4181335T
35246,Shipped,09-19-2017,19:10:11,57.4,105029,Product ID: 11559|Product ID: 14734|Product ID: 14735,5J111904TN106871K
35247,Shipped,09-19-2017,19:18:20,35.36,105030,Product ID: 13106,60686790434
35249,Shipped,09-19-2017,20:36:36,76.99,105031,Product ID: 14569,60686869067
35251,Shipped,09-19-2017,21:17:46,7.44,105032,Product ID: 13119,8BC70789TU776412G
35253,Shipped,09-19-2017,22:38:24,8.99,105033,Product ID: 13307,60686961377
35255,Shipped,09-20-2017,1:38:15,30.56,104992,Product ID: 14734,84906525R7184782B
35257,Refunded,09-20-2017,6:34:30,30.13,85538,Product ID: 10006,5VU666554P128730S
35258,Shipped,09-20-2017,9:54:04,64.98,98100,Product ID: 10242,60687499382
35259,Shipped,09-20-2017,10:33:01,20.13,105034,Product ID: 13106,60687573313
35260,Shipped,09-20-2017,10:57:15,107.59,103990,Product ID: 10227|Product ID: 10227,60687622132
35262,Shipped,09-20-2017,11:20:54,94.95,102384,Product ID: 14638,60687659052
35263,Shipped,09-20-2017,11:28:53,49.87,105035,Product ID: 13402,60687677417
35266,Shipped,09-20-2017,12:42:23,54.13,102384,Product ID: 14638,60687809331
35267,Shipped,09-20-2017,14:00:59,7.99,105038,Product ID: 12505,60687955770
35269,Shipped,09-20-2017,16:40:38,61.37,105039,Product ID: 9811|Product ID: 11536|Product ID: 11973|Product ID: 11989|Product ID: 13344,3UE210336V0203418
35273,Shipped,09-20-2017,21:34:25,74.98,105040,Product ID: 10150,3BR564248S0679325
35276,Shipped,09-20-2017,22:34:18,23.12,105041,Product ID: 13012,4N839127C3199984S
35277,Shipped,09-21-2017,2:24:35,64.98,105042,Product ID: 10955,7HV92057HS5828913
35279,Shipped,09-21-2017,10:31:58,97.46,105043,Product ID: 12385,60689169441
35280,Shipped,09-21-2017,10:47:47,84.95,102001,Product ID: 11441|Product ID: 11441,60689197321
35282,Shipped,09-21-2017,14:32:48,56.79,105044,Product ID: 11157|Product ID: 12219|Product ID: 12225,2HY6399903726905G
35284,Shipped,09-21-2017,15:31:46,10.13,105045,Product ID: 12319,60689699274
35285,Shipped,09-21-2017,19:54:27,15.71,105046,Product ID: 11986|Product ID: 11986,60690034277
35286,Shipped,09-21-2017,21:22:14,27.47,105047,Product ID: 13106,60690109540
35288,Shipped,09-21-2017,22:07:50,63.98,89600,Product ID: 10770,60690142165
35292,Shipped,09-22-2017,8:31:38,60.92,92626,Product ID: 13338|Product ID: 13339,60690524125
35295,Shipped,09-22-2017,10:48:04,114.23,105048,Product ID: 10618,45R28688GR397272R
35297,Shipped,09-22-2017,11:11:42,106.97,103222,Product ID: 13075,19G03710A5482480J
35299,Shipped,09-22-2017,11:48:55,34.29,105049,Product ID: 10594,7FL99431HE4274258
35300,Shipped,09-22-2017,13:17:23,32.75,105050,Product ID: 13462,60691047760
35301,Refunded,09-22-2017,13:24:46,6.99,105051,Product ID: 12557,60691060086
35303,Shipped,09-22-2017,14:58:57,30.56,104992,Product ID: 14734,5W710201VT7209403
35305,Shipped,09-22-2017,15:21:12,94.97,92818,Product ID: 10379,9PY30339W3799433N
35306,Refunded,09-22-2017,16:50:16,36.72,105052,Product ID: 10014,60691410344
35308,Shipped,09-22-2017,20:03:45,56.8,105053,Product ID: 13284|Product ID: 13338|Product ID: 13340|Product ID: 13342,40323444098
35310,Shipped,09-22-2017,20:13:51,32.15,105054,Product ID: 13460,40323461188
35311,Shipped,09-22-2017,20:20:16,5.99,105055,Product ID: 12497,40323473600
35315,Shipped,09-22-2017,21:20:13,48.54,105056,Product ID: 13489,40323582125
35316,Shipped,09-22-2017,21:37:44,26.55,105056,Product ID: 13637,40323606792
35317,Shipped,09-22-2017,21:44:57,7.94,105057,Product ID: 14748|Product ID: 14749,40323619618
35319,Shipped,09-22-2017,23:35:52,18.96,105058,Product ID: 11166,40323761958
35321,Shipped,09-23-2017,6:13:46,32.51,104624,Product ID: 13657,40324167636
35323,Shipped,09-23-2017,10:25:06,23.11,105059,Product ID: 13568,60691784453
35325,Shipped,09-23-2017,10:38:56,64.94,99170,Product ID: 10568,3FE20821022801748
35326,Shipped,09-23-2017,10:44:06,70.52,104446,Product ID: 11659|Product ID: 14724,60691810957
35327,Shipped,09-23-2017,12:00:26,104.98,103841,Product ID: 14695,60691898849
35332,Shipped,09-23-2017,21:10:28,63.98,89600,Product ID: 12976,60692475404
