Customer ID,Orders,State Abbreviation - 1,Zip/Postcode - 1,Country - 1
100220,1,,,
100221,1,,,
100222,1,,,
100223,1,,,
100224,1,,,
100225,3,MA,2633,United States
100226,1,GA,31419,United States
100227,0,,10200,Thailand
100228,1,,,
100229,1,,,
100230,1,,,
100231,1,MO,65616,United States
100232,1,,,
100233,1,,,
100234,1,,,
100235,1,,,
100236,1,,,
100237,2,MA,2170,United States
100238,1,,,
100239,1,,,
100240,1,,,
100241,1,,,
100242,1,,,
100243,1,PA,15147,United States
100244,2,NY,10462,United States
100245,1,,,
100246,1,,,
100247,1,,,
100248,1,,,
100249,1,,,
100250,1,NY,11520,United States
100251,2,CA,95356,United States
100252,1,,,
100253,1,NY,11207,United States
100254,1,NY,11691,United States
100255,2,,,
100256,1,,,
100257,1,,,
100258,2,,,
100259,0,SC,29212,United States
100260,1,,,
100261,1,,,
100262,7,IL,62025,United States
100263,1,,,
100264,1,,,
100265,1,,,
100266,1,,,
100267,1,,,
100268,1,MA,2149,United States
100269,1,,,
100270,1,,,
100271,1,,,
100272,1,,,
100273,1,,,
100274,1,,,
100275,0,CA,90404,United States
100276,1,,,
100277,1,WA,98122,United States
100278,1,,,
100279,1,,,
100280,1,,,
100281,1,,,
100282,1,,,
100283,1,,,
100284,1,LA,70726,United States
100285,1,,,
100286,1,,,
100287,1,,,
100288,0,MS,39773,United States
100289,0,NC,28081,United States
100290,1,LA,70508,United States
100291,1,,,
100292,1,PA,18610,United States
100293,1,KY,40511,United States
100294,1,,,
100295,1,,,
100296,1,,,
100297,1,,,
100298,1,,,
100299,1,,,
100300,0,NE,68110,United States
100301,1,,,
100302,1,,,
100303,0,AL,36303,United States
100304,1,,,
100305,1,,,
100306,1,,,
100307,2,TX,78254,United States
100308,1,GA,31220,United States
100309,1,,,
100310,1,,,
100311,1,TN,37128,United States
100312,1,GA,30314,United States
100313,1,,,
100314,1,,,
100315,1,MI,48219,United States
100316,0,LA,70815,United States
100317,1,,,
100318,1,VA,23434,United States
100319,1,,,
100320,1,,,
100321,2,DE,19802,United States
100322,2,,,
100323,1,KS,66061,United States
100324,1,,,
100325,2,,,
100326,1,,,
100327,1,,,
100328,1,,,
100329,1,,,
100330,1,NY,10457,United States
100331,1,,,
100332,1,,,
100333,1,,,
100334,1,,,
100335,1,,,
100336,1,,,
100337,1,,,
100338,1,,,
100339,1,,,
100340,1,,,
100341,1,,,
100342,1,,,
100343,1,,,
100344,2,UT,84101,United States
100345,1,,,
100346,1,QC,H2J 2S7,Canada
100347,1,,,
100348,1,NY,10038,United States
100349,0,AL,36695,United States
100350,1,,,
100351,2,,,
100352,1,,,
100353,0,LA,71109,United States
100354,1,,,
100355,1,,,
100356,1,,,
100357,1,,,
100358,1,CA,92843,United States
100359,1,,,
100360,0,TX,77489,United States
100361,1,,,
100362,1,,,
100363,1,,,
100364,2,,,
100365,1,CA,95139,United States
100366,1,CA,90220,United States
100367,1,,,
100368,1,,,
100369,1,TX,77083,United States
100370,1,,,
100371,0,CA,92843,United States
100372,1,,,
100373,1,,,
100374,1,,,
100375,0,NY,11434,United States
100376,1,,,
100377,0,TN,38125,United States
100378,1,AK,99507,United States
100379,2,CA,93704,United States
100380,1,,,
100381,3,,,
100382,0,TN,38018,United States
100383,1,,,
100384,1,MN,55124,United States
100385,1,,,
100386,1,,,
100387,1,,,
100388,1,,,
100389,1,,,
100390,0,IL,60637,United States
100391,0,NE,68521,United States
100392,1,,,
100393,1,,,
100394,1,,,
100395,1,TX,75217,United States
100396,1,,,
100397,1,,,
100398,1,,,
100399,1,,,
100400,1,,,
100401,1,,,
100402,1,,,
100403,1,VA,23513,United States
100404,0,AL,35903,United States
100405,1,,,
100406,1,,,
100407,2,,,
100408,1,,,
100409,1,GA,31558,United States
100410,1,FL,33463,United States
100411,1,,,
100412,1,,,
100413,1,,,
100414,1,PA,15241,United States
100415,1,,,
100416,5,NC,28215,United States
100417,1,,,
100418,1,,,
100419,1,,,
100420,1,,,
100421,1,NC,27804,United States
100422,1,,,
100423,2,,,
100424,0,MA,2368,United States
100425,1,,,
100426,1,,,
100427,1,AL,36610,United States
100428,1,,,
100429,1,,,
100430,1,NY,11209,United States
100431,1,,,
100432,1,,,
100433,1,,,
100434,3,,,
100435,1,,,
100436,1,,,
100437,0,IN,46016,United States
100438,1,,,
100439,0,IL,60654,United States
100440,1,,,
100441,1,,,
100442,0,TX,78660,United States
100443,1,MO,63074,United States
100444,1,,,
100445,0,FL,32904,United States
100446,1,CA,95624,United States
100447,0,TN,38106,United States
100448,1,MO,63113,United States
100449,1,,,
100450,1,KY,41031,United States
100451,0,TX,77082,United States
100452,0,FL,bb19033,United States
100453,1,,,
100454,1,IL,60005,United States
100455,1,,,
100456,0,VIC,0,Seychelles
100457,1,FL,33811,United States
100458,2,,,
100459,1,,,
100460,1,PA,19096,United States
100461,0,PA,19096,United States
100462,1,,,
100463,1,,,
100464,1,,,
100465,1,,,
100466,1,,,
100467,0,CT,06601-0521,United States
100468,1,,,
100469,1,,,
100470,1,MI,48135,United States
100471,1,SC,29322,United States
100472,0,AL,35758,United States
100473,1,,,
100474,1,,,
100475,1,FL,33054,United States
100476,2,GA,31061,United States
100477,1,,,
100478,1,,,
100479,1,PA,19013,United States
100480,1,,,
100481,1,,,
100482,0,MI,48223,United States
100483,1,,,
100484,4,,,
100485,1,,,
100486,1,,,
100487,2,,,
100488,1,KY,40509,United States
100489,1,,,
100490,1,,,
100491,1,PA,19362,United States
100492,3,,,
100493,1,NV,89029,United States
100494,1,,,
100495,1,,,
100496,1,CO,81008,United States
100497,1,,,
100498,1,MO,63043,United States
100499,1,MD,21234,United States
100500,1,GA,30294,United States
100501,1,KS,66215,United States
100502,1,MO,63755,United States
100503,1,,,
100504,1,,,
100505,1,,,
100506,1,,,
100507,1,GA,31520,United States
100508,1,,,
100509,1,,,
100510,0,AL,35611,United States
100511,1,,,
100512,1,TN,38017,United States
100513,1,,,
100514,1,,,
100515,1,,,
100516,1,,,
100517,1,MN,55420,United States
100518,0,FL,33009,United States
100519,1,FL,34950,United States
100520,1,TX,75119,United States
100521,1,,,
100522,1,OH,44108,United States
100523,1,,,
100524,1,,,
100525,1,,,
100526,1,,,
100527,2,,,
100528,1,,,
100529,1,,,
100530,1,,,
100531,1,TX,76311,United States
100532,1,,50643,Sweden
100533,1,,,
100534,1,FL,33195,United States
100535,1,,,
100536,1,,,
100537,1,,,
100538,1,,,
100539,1,,,
100540,1,,,
100541,0,NY,11432,United States
100542,1,,,
100543,1,IL,60619,United States
100544,1,,,
100545,0,GA,31027,United States
100546,1,,,
100547,1,TX,75068-5064,United States
100548,2,FL,33143,United States
100549,1,,,
100550,1,FL,33313,United States
100551,1,,,
100552,1,,,
100553,1,,,
100554,1,,,
100555,1,MI,49601,United States
100556,1,,,
100557,1,,,
100558,1,,,
100559,1,,,
100560,1,NC,28152,United States
100561,1,,,
100562,1,,,
100563,1,,,
100564,1,KS,67756,United States
100565,2,,,
100566,2,,,
100567,1,,,
100568,0,IN,46516,United States
100569,1,,,
100570,1,,,
100571,0,GA,31088,United States
100572,2,MD,21133,United States
100573,1,,,
100574,1,,,
100575,2,OH,45417,United States
100576,1,,,
100577,1,,,
100578,2,PA,19140,United States
100579,1,,,
100580,0,GA,30005,United States
100581,1,,,
100582,1,,,
100583,1,CA,91915,United States
100584,0,AZ,85757,United States
100585,2,MD,20735-1724,United States
100586,1,MI,49548,United States
100587,2,,,
100588,0,CT,6514,United States
100589,0,NY,11436,United States
100590,2,,,
100591,1,,,
100592,1,TN,38018,United States
100593,1,TX,77303,United States
100594,1,FL,32920,United States
100595,1,,,
100596,1,,,
100597,1,LA,70056,United States
100598,1,,,
100599,1,KS,66202,United States
100600,1,,,
100601,0,TX,77074,United States
100602,1,,,
100603,1,,,
100604,0,FL,33637,United States
100605,2,MD,21225,United States
100606,1,,,
100607,1,,,
100608,1,,,
100609,1,,,
100610,1,,,
100611,0,FL,33993,United States
100612,1,,,
100613,1,,,
100614,1,,,
100615,1,,,
100616,1,,,
100617,1,,,
100618,1,,,
100619,1,,,
100620,1,MS,39180,United States
100621,0,NY,10550,United States
100622,0,FL,33012,United States
100623,1,GA,30273,United States
100624,3,,,
100625,1,LA,70116,United States
100626,0,NJ,7110,United States
100627,2,NJ,7062,United States
100628,1,,,
100629,0,CA,93304,United States
100630,1,,,
100631,1,GA,30268-8644,United States
100632,1,,,
100633,1,,,
100634,0,AK,36869,United States
100635,1,WA,98003,United States
100636,0,VA,23112,United States
100637,1,NV,89423,United States
100638,1,MS,39531-2229,United States
100639,1,FL,34233,United States
100640,1,,,
100641,0,NC,28135,United States
100642,1,,,
100643,1,,,
100644,1,,,
100645,1,,,
100646,1,,,
100647,1,VA,22026,United States
100648,1,,,
100649,0,FL,34744,United States
100650,1,,,
100651,1,,,
100652,2,PA,17404,United States
100653,1,,,
100654,1,OH,44004,United States
100655,1,NC,27870,United States
100656,1,,,
100657,1,,,
100658,1,TX,78634,United States
100659,1,,,
100660,1,AZ,85204,United States
100661,1,,,
100662,1,,,
100663,1,AL,36104,United States
100664,1,,,
100665,1,,,
100666,1,,,
100667,1,,,
100668,1,,,
100669,1,,,
100670,0,GA,31525,United States
100671,0,TX,77640,United States
100672,1,,,
100673,1,,,
100674,1,,,
100675,2,,,
100676,1,,,
100677,1,LA,70114,United States
100678,1,,,
100679,1,,,
100680,1,,,
100681,2,NC,27811,United States
100682,4,NC,27811,United States
100683,1,OK,74135,United States
100684,1,TN,38128,United States
100685,1,,,
100686,1,,,
100687,1,MD,21060,United States
100688,2,,,
100689,1,,,
100690,1,OH,44306,United States
100691,1,,,
100692,1,,,
100693,1,,,
100694,1,,,
100695,1,MD,20774,United States
100696,1,,,
100697,1,,,
100698,1,,,
100699,1,,,
100700,1,,,
100701,2,MD,21208,United States
100702,1,,,
100703,6,OK,73120,United States
100704,1,,,
100705,1,,,
100706,1,,,
100707,1,,,
100708,1,,,
100709,1,,,
100710,1,,,
100711,1,,,
100712,1,,,
100713,1,,,
100714,1,CA,90009,United States
100715,1,TN,38017,United States
100716,1,NY,11580,United States
100717,1,,,
100718,1,CT,6854,United States
100719,1,,,
100720,1,,,
100721,1,,,
100722,1,OK,74129,United States
100723,0,DE,19701,United States
100724,1,,,
100725,1,,,
100726,1,,,
100727,1,,,
100728,1,,,
100729,1,,,
100730,1,,,
100731,1,,,
100732,1,,,
100733,1,,,
100734,1,,,
100735,2,,,
100736,2,,51,Peru
100737,1,,,
100738,0,MA,02841-0225,United States
100739,1,,,
100740,1,,,
100741,1,,,
100742,0,NC,27616,United States
100743,1,NC,27371,United States
100744,1,LA,70360,United States
100745,1,TX,77459,United States
100746,1,,,
100747,1,,,
100748,1,,,
100749,2,FL,33471,United States
100750,1,,,
100751,1,,,
100752,1,GA,30088,United States
100753,1,,,
100754,1,,,
100755,1,,,
100756,1,,,
100757,1,,,
100758,1,,,
100759,1,,,
100760,0,NJ,7522,United States
100761,0,FL,33169,United States
100762,1,FL,33543,United States
100763,1,VA,20147,United States
100764,0,CA,92124,United States
100765,1,,,
100766,0,KY,40004,United States
100767,1,,,
100768,1,,,
100769,1,,,
100770,0,CA,92880,United States
100771,1,NY,10027,United States
100772,1,,,
100773,1,,,
100774,1,,,
100775,1,,,
100776,1,,,
100777,1,CA,90250,United States
100778,1,,,
100779,1,,,
100780,2,VA,23456,United States
100781,1,,,
100782,0,MD,20901,United States
100783,1,,,
100784,1,,,
100785,1,,,
100786,1,,,
100787,1,,,
100788,1,,,
100789,1,,,
100790,1,PA,19096,United States
100791,1,MI,48323,United States
100792,0,NC,28590,United States
100793,1,SC,29617,United States
100794,1,,,
100795,1,,,
100796,2,,,
100797,1,,,
100798,0,NC,27401,United States
100799,1,WA,98664,United States
100800,1,,,
100801,1,,,
100802,1,NY,10960,United States
100803,1,,,
100804,1,,,
100805,1,,,
100806,3,LA,70725,United States
100807,2,IL,60067,United States
100808,1,,,
100809,2,NC,27545,United States
100810,1,,,
100811,1,,,
100812,1,,,
100813,1,,,
100814,1,NC,28213,United States
100815,1,,,
100816,1,,,
100817,1,,,
100818,1,,,
100819,2,CA,94608,United States
100820,1,,,
100821,1,MA,2062,United States
100822,1,NJ,8873,United States
100823,0,CA,91604,United States
100824,1,,,
100825,1,,,
100826,1,,,
100827,1,,,
100828,1,,,
100829,0,LA,71106,United States
100830,0,NY,10455,United States
100831,1,,,
100832,1,,,
100833,1,PA,19079,United States
100834,1,,,
100835,1,,,
100836,1,,,
100837,1,,,
100838,1,,,
100839,1,,,
100840,1,,,
100841,1,,,
100842,0,NV,89014,United States
100843,1,,,
100844,1,,,
100845,1,,,
100846,1,IN,46404,United States
100847,1,,,
100848,2,MI,49507,United States
100849,1,OH,43227,United States
100850,1,,,
100851,1,,,
100852,1,,,
100853,1,,,
100854,1,,,
100855,1,,,
100856,1,,,
100857,0,MI,48504,United States
100858,1,,,
100859,1,,,
100860,1,,,
100861,1,,,
100862,1,,,
100863,0,TX,76504,United States
100864,1,,,
100865,1,,,
100866,1,,,
100867,1,,,
100868,1,,,
100869,1,IL,60505,United States
100870,1,,,
100871,1,,,
100872,1,,,
100873,1,MA,2124,United States
100874,3,TX,75077,United States
100875,0,DE,19801,United States
100876,1,,,
100877,1,SC,29681,United States
100878,1,,,
100879,1,,,
100880,0,MD,21620,United States
100881,1,AR,72715,United States
100882,1,,,
100883,1,NY,11729,United States
100884,1,,,
100885,1,,,
100886,1,,,
100887,1,,,
100888,1,GA,30650,United States
100889,1,,,
100890,1,CA,92571,United States
100891,1,,,
100892,1,,,
100893,1,FL,32003,United States
100894,1,,,
100895,0,TX,77016,United States
100896,1,,,
100897,1,,,
100898,1,,,
100899,0,MA,1104,United States
100900,1,,,
100901,0,CA,94598,United States
100902,1,,,
100903,1,,,
100904,0,GA,30274,United States
100905,1,NC,28166,United States
100906,0,FL,34116,United States
100907,1,,,
100908,1,,,
100909,2,NY,11432,United States
100910,1,,,
100911,1,NM,87109,United States
100912,1,,,
100913,1,,,
100914,1,,,
100915,0,IL,60532,United States
100916,1,,,
100917,1,CA,95670,United States
100918,1,,,
100919,1,,,
100920,0,NC,28360,United States
100921,2,,,
100922,1,VA,22193,United States
100923,1,AK,99701,United States
100924,1,,,
100925,0,NY,11212,United States
100926,1,FL,33462,United States
100927,2,,,
100928,1,,,
100929,1,,,
100930,1,,,
100931,0,AL,35630,United States
100932,1,,,
100933,1,,,
100934,1,,,
100935,0,TX,75038,United States
100936,1,CO,81052,United States
100937,0,PA,19143,United States
100938,1,MN,55410,United States
100939,1,,,
100940,1,,,
100941,1,LA,70058,United States
100942,1,,,
100943,1,,,
100944,1,,,
100945,1,,,
100946,1,,,
100947,1,SC,29662,United States
100948,0,TX,79703,United States
100949,0,CA,90301,United States
100950,1,,,
100951,0,LA,71111,United States
100952,1,,,
100953,1,CA,91384,United States
100954,1,,,
100955,1,DE,19709,United States
100956,1,,,
100957,1,,,
100958,0,IL,62204,United States
100959,1,,,
100960,0,TN,38107,United States
100961,1,,,
100962,1,,,
100963,2,GA,30310,United States
100964,1,,,
100965,1,,,
100966,1,,,
100967,1,,,
100968,1,,,
100969,0,FL,33309,United States
100970,1,WA,98122,United States
100971,0,PA,18466,United States
100972,1,,,
100973,1,,,
100974,1,VA,23832,United States
100975,1,,,
100976,1,,,
100977,1,AL,36078,United States
100978,1,,,
100979,0,MI,49048,United States
100980,1,,,
100981,1,,,
100982,1,,,
100983,1,FL,33417,United States
100984,1,,,
100985,1,,,
100986,1,IN,47904,United States
100987,1,,,
100988,1,NY,10024,United States
100989,2,,,
100990,1,,,
100991,0,CA,92376,United States
100992,1,,,
100993,1,,,
100994,0,OK,74171,United States
100995,1,,,
100996,1,,,
100997,1,NY,11216,United States
100998,1,,,
100999,1,,,
101000,1,,,
101001,1,,,
101002,1,,,
101003,1,,,
101004,1,,,
101005,1,,,
101006,1,,,
101007,1,,,
101008,1,,,
101009,1,PA,19141,United States
101010,1,CA,94587,United States
101011,1,,,
101012,1,,,
101013,1,SC,29115,United States
101014,2,,,
101015,1,,,
101016,1,,,
101017,1,,,
101018,1,,,
101019,1,,,
101020,1,,,
101021,1,,,
101022,1,,,
101023,1,NY,11412,United States
101024,1,,,
101025,0,MO,64126,United States
101026,2,,,
101027,1,,,
101028,1,TX,76302,United States
101029,1,,,
101030,1,CA,95603,United States
101031,1,,,
101032,1,,,
101033,1,,,
101034,1,,,
101035,1,CA,93536,United States
101036,1,,,
101037,1,,,
101038,1,,,
101039,1,,,
101040,0,OH,44305,United States
101041,1,,,
101042,1,IL,61201,United States
101043,1,,,
101044,1,,,
101045,1,,,
101046,1,,,
101047,1,,,
101048,1,,,
101049,1,,,
101050,1,,,
101051,1,NY,14305,United States
101052,2,LA,71457,United States
101053,1,VA,24541,United States
101054,1,,,
101055,3,NC,28215,United States
101056,1,NJ,7109,United States
101057,1,,,
101058,1,CA,93905,United States
101059,1,,,
101060,1,,,
101061,1,,,
101062,1,,,
101063,1,,,
101064,2,,,
101065,1,,,
101066,0,IL,60087,United States
101067,1,,,
101068,1,FL,32303,United States
101069,1,,,
101070,0,NE,68111,United States
101071,1,,,
101072,1,,,
101073,1,,,
101074,1,,,
101075,1,CA,94509,United States
101076,2,,,
101077,2,,,
101078,1,,,
101079,1,,,
101080,1,FL,33810,United States
101081,1,,,
101082,1,,,
101083,1,,,
101084,1,,,
101085,1,,,
101086,0,AL,35221,United States
101087,1,,,
101088,1,,,
101089,0,TX,77590,United States
101090,1,,,
101091,2,,,
101092,0,IN,46815,United States
101093,1,,,
101094,1,,,
101095,1,CA,90270,United States
101096,1,,,
101097,1,,,
101098,1,,,
101099,1,,,
101100,1,,,
101101,1,,,
101102,1,,,
101103,1,,,
101104,1,,,
101105,1,,,
101106,0,MI,48858,United States
101107,1,,,
101108,2,IL,60103,United States
101109,0,CA,91343,United States
101110,1,,,
101111,0,NC,27533-0319,United States
101112,1,NY,11434,United States
101113,1,,,
101114,0,WV,25801,United States
101115,1,,,
101116,1,,,
101117,0,MI,48235,United States
101118,1,AL,35405,United States
101119,0,AR,72209,United States
101120,1,,,
101121,2,,,
101122,1,LA,71109,United States
101123,0,PA,18042,United States
101124,1,,,
101125,1,FL,34234,United States
101126,1,TX,75216,United States
101127,2,,,
101128,1,,,
101129,1,PA,15235,United States
101130,0,KS,67846,United States
101131,1,,,
101132,1,FL,32726,United States
101133,1,FL,33467,United States
101134,1,KY,40504,United States
101135,1,,,
101136,1,CA,92394,United States
101137,2,,,
101138,1,,,
101139,1,,,
101140,1,,,
101141,1,,,
101142,2,,,
101143,2,MI,48227,United States
101144,3,GA,30039,United States
101145,1,,,
101146,0,IL,61301,United States
101147,1,MA,2072,United States
101148,1,,,
101149,1,,,
101150,0,AL,35405,United States
101151,1,,,
101152,1,,,
101153,1,CA,93306,United States
101154,0,GA,31405,United States
101155,1,,,
101156,0,GA,30349,United States
101157,1,,,
101158,1,,,
101159,1,TX,75901,United States
101160,1,,,
101161,1,,,
101162,1,,,
101163,1,TX,77096,United States
101164,1,,,
101165,1,,,
101166,2,,,
101167,1,,,
101168,1,,,
101169,0,LA,70131,United States
101170,1,,,
101171,1,,,
101172,1,,,
101173,1,MI,48203,United States
101174,1,,,
101175,1,,,
101176,0,OR,97756,United States
101177,1,MI,49348,United States
101178,0,LA,70810,United States
101179,0,GA,30446,United States
101180,1,,,
101181,1,,,
101182,1,,,
101183,1,,,
101184,1,MI,48505,United States
101185,1,,,
101186,1,NC,27610,United States
101187,0,FL,32837,United States
101188,0,FL,32837,United States
101189,1,MO,63138,United States
101190,1,,,
101191,1,,,
101192,1,,,
101193,1,,,
101194,0,VA,22030,United States
101195,0,OH,45449-3917,United States
101196,1,MD,20747,United States
101197,2,,,
101198,1,VA,22309,United States
101199,1,,,
101200,1,,,
101201,1,,,
101202,1,IL,60628,United States
101203,1,,,
101204,3,MI,48038,United States
101205,1,,,
101206,1,,,
101207,1,NM,88011,United States
101208,1,,,
101209,1,,,
101210,1,HI,96818,United States
101211,1,,,
101212,1,,,
101213,2,,,
101214,1,NC,27928,United States
101215,0,TX,77040,United States
101216,1,,,
101217,1,,,
101218,1,,,
101219,1,IL,60629,United States
101220,1,,,
101221,2,,,
101222,1,,,
101223,1,,,
101224,1,,,
101225,1,,,
101226,1,,,
101227,1,,,
101228,0,FL,8810,United States
101229,1,,,
101230,0,FL,33064,United States
101231,1,,,
101232,1,FL,32244,United States
101233,1,,,
101234,1,SC,29115,United States
101235,0,CA,95407,United States
101236,1,,,
101237,1,,,
101238,1,,,
101239,1,MN,55130,United States
101240,3,TX,77498,United States
101241,1,,,
101242,1,VA,23608,United States
101243,1,,,
101244,1,,,
101245,1,NJ,07039-____,United States
101246,1,,,
101247,1,,,
101248,0,GA,31907,United States
101249,2,,,
101250,4,,,
101251,1,,,
101252,1,,,
101253,1,,,
101254,1,CA,95765,United States
101255,1,,,
101256,1,,,
101257,1,,,
101258,1,AL,36867,United States
101259,1,,,
101260,0,AZ,85017,United States
101261,1,,,
101262,1,,,
101263,1,,,
101264,1,,,
101265,1,,,
101266,0,GA,31206,United States
101267,1,,,
101268,1,,,
101269,0,GA,30038-4274,United States
101270,1,,,
101271,1,MI,48237,United States
101272,1,,,
101273,1,,,
101274,1,,,
101275,1,WI,53713,United States
101276,1,,,
101277,1,,,
101278,1,,,
101279,1,LA,70665,United States
101280,2,,,
101281,1,IA,52245,United States
101282,1,,,
101283,1,NJ,8854,United States
101284,1,GA,30265,United States
101285,1,,,
101286,1,,,
101287,0,TX,78724,United States
101288,1,TN,38109,United States
101289,1,,,
101290,1,,,
101291,1,,,
101292,1,FL,33462,United States
101293,1,OK,73505,United States
101294,1,,,
101295,0,AZ,85296,United States
101296,1,,,
101297,1,,,
101298,0,CT,6114,United States
101299,2,,,
101300,1,,,
101301,1,,,
101302,1,,,
101303,1,,,
101304,1,,,
101305,1,,,
101306,1,GA,30707,United States
101307,1,,,
101308,1,,,
101309,1,GA,30087,United States
101310,1,,,
101311,1,,,
101312,1,,,
101313,1,,,
101314,1,,,
101315,0,NY,11106,United States
101316,0,CO,80525,United States
101317,1,,,
101318,1,IN,46410,United States
101319,0,VA,23967,United States
101320,1,,,
101321,1,,,
101322,1,,,
101323,1,,,
101324,1,,,
101325,1,IL,60504,United States
101326,0,KY,40219,United States
101327,1,,,
101328,2,CA,94066,United States
101329,2,,,
101330,0,GA,30294,United States
101331,1,,,
101332,1,VA,23518,United States
101333,1,,,
101334,1,FL,33139,United States
101335,1,,,
101336,0,FL,33805,United States
101337,1,,,
101338,0,TX,77494,United States
101339,1,,,
101340,1,,,
101341,1,,,
101342,1,WV,25112,United States
101343,1,,,
101344,0,CA,95835,United States
101345,1,,,
101346,1,,,
101347,0,CA,95204,United States
101348,1,,,
101349,1,TX,77225,United States
101350,1,,,
101351,1,SC,29556,United States
101352,4,,Ll65 2TL,United Kingdom
101353,1,NV,89103,United States
101354,1,,,
101355,0,TN,38115,United States
101356,1,,,
101357,1,NY,11201,United States
101358,1,,,
101359,1,,,
101360,1,OK,74008,United States
101361,2,TX,79938,United States
101362,1,,,
101363,0,AK,99505,United States
101364,1,,,
101365,1,,,
101366,1,,,
101367,1,,,
101368,1,LA,70084,United States
101369,1,,,
101370,1,,,
101371,0,CA,90008,United States
101372,1,,,
101373,1,,,
101374,0,HES,65779,Germany
101375,0,OH,43219,United States
101376,2,,,
101377,2,,,
101378,1,MD,21234,United States
101379,1,,,
101380,1,MD,21921,United States
101381,1,,,
101382,1,,,
101383,1,,,
101384,1,,,
101385,1,,,
101386,1,OK,73701,United States
101387,1,CA,91351,United States
101388,1,,,
101389,1,,,
101390,1,NY,10452,United States
101391,1,,,
101392,1,,,
101393,1,,,
101394,1,,,
101395,3,,,
101396,1,,,
101397,1,GA,30344,United States
101398,1,,,
101399,1,,,
101400,2,MI,48302,United States
101401,4,MD,21921,United States
101402,1,,,
101403,1,,,
101404,0,IL,62221,United States
101405,1,,,
101406,1,LA,71446,United States
101407,1,,,
101408,1,,,
101409,1,FL,33143,United States
101410,1,TN,37211,United States
101411,1,AZ,85339,United States
101412,1,,,
101413,2,,,
101414,1,,,
101415,1,,,
101416,0,MD,20876,United States
101417,1,CA,91001,United States
101418,1,,,
101419,10,NV,89081,United States
101420,1,,,
101421,1,,,
101422,2,UT,84047,United States
101423,1,,,
101424,1,,,
101425,1,,,
101426,1,MO,63348,United States
101427,1,,,
101428,1,,,
101429,1,,,
101430,1,,,
101431,1,,,
101432,0,OK,73115,United States
101433,1,CT,6610,United States
101434,1,,,
101435,1,,,
101436,1,,,
101437,1,,,
101438,0,TX,77036,United States
101439,1,,,
101440,1,,,
101441,1,CT,6606,United States
101442,1,,,
101443,1,,,
101444,0,NC,28412,United States
101445,1,GA,30238,United States
101446,1,,,
101447,0,TX,78640,United States
101448,1,,,
101449,1,,,
101450,1,,,
101451,1,NC,28574,United States
101452,1,IL,61265,United States
101453,1,,,
101454,1,,,
101455,1,CA,92879,United States
101456,1,,,
101457,1,,,
101458,1,MD,20747,United States
101459,1,,,
101460,1,,,
101461,1,,,
101462,1,,,
101463,1,,,
101464,1,,,
101465,1,OH,43212,United States
101466,1,,,
101467,1,MA,2368,United States
101468,1,,,
101469,1,IA,50616,United States
101470,1,,,
101471,1,NY,11413,United States
101472,1,,,
101473,1,MN,55428,United States
101474,0,TX,75254,United States
101475,1,,,
101476,2,,,
101477,1,,,
101478,1,,,
101479,0,MS,39503,United States
101480,1,,,
101481,1,,,
101482,1,,,
101483,1,,,
101484,1,,,
101485,0,TN,37208,United States
101486,3,WI,53218,United States
101487,1,MA,2126,United States
101488,1,,,
101489,1,,,
101490,4,IA,52722,United States
101491,1,VA,23838,United States
101492,1,,,
101493,1,,,
101494,1,,,
101495,1,,,
101496,1,,,
101497,1,,,
101498,1,,,
101499,1,,,
101500,1,,,
101501,0,GA,30088,United States
101502,1,,,
101503,1,,,
101504,0,IL,60617,United States
101505,0,GA,30180,United States
101506,1,,,
101507,1,,,
101508,1,,,
101509,1,,,
101510,1,,,
101511,0,CA,94501,United States
101512,1,AL,36301,United States
101513,1,,,
101514,0,GA,30311,United States
101515,1,,,
101516,1,IL,60115,United States
101517,1,,,
101518,0,VA,24201,United States
101519,1,,,
101520,1,,,
101521,7,SC,29020,United States
101522,0,NY,10473,United States
101523,1,,,
101524,2,KY,40203,United States
101525,1,,,
101526,1,KS,67226,United States
101527,1,,,
101528,1,,,
101529,1,,,
101530,1,,,
101531,1,,,
101532,1,,,
101533,0,CA,92354,United States
101534,0,FL,33195,United States
101535,1,,,
101536,1,,,
101537,1,,,
101538,0,MD,20724,United States
101539,1,,,
101540,1,,,
101541,1,,,
101542,1,,,
101543,1,,,
101544,0,NV,89108,United States
101545,1,MD,21213,United States
101546,1,,,
101547,1,TN,38122,United States
101548,1,,,
101549,1,,,
101550,1,,,
101551,1,AR,72160,United States
101552,1,NY,11550,United States
101553,1,,,
101554,1,,,
101555,1,MI,48037,United States
101556,1,,,
101557,1,,,
101558,1,,,
101559,1,,,
101560,1,,,
101561,1,,,
101562,1,,,
101563,1,,,
101564,1,,,
101565,1,,,
101566,2,,,
101567,1,NY,10456,United States
101568,0,OK,73505,United States
101569,1,,,
101570,1,,,
101571,1,,,
101572,1,,,
101573,1,,,
101574,1,,,
101575,1,,,
101576,1,,,
101577,2,ME,4103,United States
101578,1,,,
101579,1,,,
101580,1,,,
101581,1,,,
101582,0,FL,32401,United States
101583,1,,,
101584,1,,,
101585,1,,,
101586,1,SC,29209,United States
101587,1,,,
101588,1,,,
101589,1,,,
101590,2,,,
101591,0,NC,27504,United States
101592,1,FL,34480,United States
101593,1,,,
101594,1,,,
101595,1,VA,23320,United States
101596,1,,,
